order,value
500,821
501,85
502,208
503,17202
504,67
505,50
506,125
507,82
508,262
509,1435
510,68
511,443
512,125
513,497
514,193
515,928
516,502
517,59
518,60
519,70
520,181
521,52
522,128
523,19
524,86
525,68
526,6990
527,167
528,5262
529,74
530,1159
531,448
532,723
533,580
534,91
535,161
536,18
537,138
538,233
539,283
540,211
541,759
542,548
543,84
544,983
545,187
546,245
547,11512
548,46
549,354
550,1657
551,931
552,139
553,94
554,375
555,223
556,199
557,226
558,76
559,213
560,71
561,150
562,389
563,116
564,150
565,437
566,500
567,488
568,657
569,146
570,40
571,550
572,1371
573,113
574,149
575,405
576,144
577,419
578,1209
579,201
580,111
581,7275
582,341
583,67
584,105
585,629
586,36
587,240
588,91
589,258
590,147
591,565
592,436
593,70
594,73
595,195
596,65
597,182
598,142
599,83
600,294
601,57
602,129
603,200
604,31
605,1822
606,69
607,274
608,162
609,337
610,72
611,173
612,188
613,61
614,177
615,7036
616,37
617,111
618,45
619,382
620,152
621,85
622,198
623,54
624,182
625,198
626,0
627,703
628,656
629,66
630,520
631,421
632,75
633,396
634,1170
635,171
636,135
637,0
638,56
639,26
640,122
641,103
642,322
643,567
644,46
645,81
646,81
647,89
648,79
649,49
650,93
651,12
652,196
653,63
654,57
655,25
656,671
657,205
658,158
659,39
660,130
661,186
662,64
663,258
664,302
665,69
666,895
667,110
668,280
669,77
670,85
671,130
672,268
673,2438
674,69
675,162
676,192
677,198
678,55
679,69
680,237
681,410
682,171
683,1006
684,120
685,109
686,108
687,111
688,332
689,312
690,180
691,143
692,244
693,66
694,2375
695,905
696,63
697,180
698,424
699,405
700,342
701,52
702,191
703,421
704,92
705,260
706,24
707,160
708,45
709,166
710,774
711,2
712,341
713,68
714,311
715,75
716,128
717,59
718,263
719,425
720,175
721,124
722,258
723,68
724,6
725,673
726,73
727,15
728,60
729,1
730,0
731,12
732,224
733,0
734,204
735,284
736,161
737,405
738,1105
739,134
740,76
741,165
742,56
743,274
744,102
745,191
746,267
747,108
748,71
749,55
750,70
751,119
752,368
753,94
754,343
755,97
756,154
757,588
758,1685
759,204
760,75
761,338
762,31
763,49
764,246
765,8
766,55
767,0
768,856
769,1130
770,90
771,97
772,498
773,129
774,137
775,62
776,370
777,4676
778,140
779,670
780,869
781,831
782,195
783,64
784,275
785,109
786,501
787,383
788,116
789,175
790,104
791,138
792,6
793,151
794,35
795,81
796,96
797,84
798,171
799,198
800,321
801,76
802,480
803,95
804,38
805,222
806,251
807,128
808,155
809,493
810,1017
811,194
812,140
813,45
814,622
815,532
816,90
817,749
818,1171
819,344
820,1190
821,61
822,913
823,102
824,245
825,177
826,127
827,116
828,101
829,230
830,221
831,153
832,214
833,154
834,167
835,64
836,249
837,1280
838,21
839,701
840,58
841,156
842,327
843,235
844,216
845,123
846,656
847,65
848,93
849,41
850,547
851,714
852,414
853,328
854,142
855,167
856,14
857,109
858,116
859,74
860,492
861,158
862,1013
863,624
864,532
865,148
866,167
867,67
868,570
869,319
870,519
871,741
872,97
873,61
874,391
875,192
876,495
877,240
878,75
879,147
880,215
881,135
882,344
883,687
884,83
885,67
886,72
887,113
888,57
889,133
890,68
891,211
892,62
893,74
894,80
895,60
896,207
897,497
898,10951
899,71
900,1207
901,81
902,113
903,5
904,177
905,69
906,2443
907,87
908,242
909,70
910,857
911,112
912,163
913,1411
914,17
915,71
916,265
917,68
918,137
919,239
920,549
921,154
922,221
923,93
924,87
925,228
926,46
927,492
928,114
929,84
930,78
931,948
932,161
933,167
934,357
935,207
936,176
937,193
938,56
939,321
940,516
941,107
942,41
943,104
944,68
945,89
946,134
947,1225
948,156
949,155
950,7120
951,523
952,777
953,80
954,317
955,2154
956,43
957,58
958,126
959,109
960,82
961,54
962,38
963,24
964,7
965,106
966,23
967,62
968,92
969,279
970,309
971,102
972,6
973,481
974,4
975,194
976,162
977,131
978,0
979,142
980,93
981,156
982,80
983,15
984,116
985,570
986,465
987,242
988,859
989,45
990,178
991,51
992,169
993,38
994,1172
995,78
996,105
997,98
998,210
999,518
1000,483
1001,332
1002,139
1003,90
1004,53
1005,50
1006,49
1007,132
1008,927
1009,165
1010,98
1011,44
1012,76
1013,38
1014,229
1015,498
1016,640
1017,141
1018,861
1019,908
1020,63
1021,95
1022,134
1023,335
1024,321
1025,167
1026,224
1027,76
1028,256
1029,415
1030,491
1031,228
1032,377
1033,158
1034,397
1035,84
1036,119
1037,295
1038,2
1039,136
1040,1696
1041,184
1042,893
1043,36
1044,279
1045,77
1046,71
1047,556
1048,47
1049,39
1050,59
1051,76
1052,186
1053,123
1054,105
1055,1581
1056,60
1057,53
1058,273
1059,179
1060,107
1061,90
1062,183
1063,105
1064,141
1065,39
1066,121
1067,383
1068,304
1069,57
1070,73
1071,3116
1072,0
1073,6
1074,9
1075,747
1076,14
1077,81
1078,40
1079,367
1080,125
1081,0
1082,195
1083,28
1084,90
1085,50
1086,52
1087,33
1088,47
1089,89
1090,0
1091,668
1092,36
1093,854
1094,167
1095,200
1096,410
1097,33
1098,220
1099,112
1100,79
1101,541
1102,114
1103,613
1104,70
1105,61
1106,325
1107,140
1108,735
1109,93
1110,37
1111,100
1112,23
1113,49
1114,74
1115,38
1116,21
1117,114
1118,27
1119,463
1120,69
1121,38
1122,224
1123,199
1124,31
1125,513
1126,38
1127,0
1128,302
1129,337
1130,122
1131,37
1132,234
1133,679
1134,117
1135,122
1136,56
1137,50
1138,0
1139,160
1140,53
1141,43
1142,53
1143,176
1144,86
1145,307
1146,227
1147,85
1148,2421
1149,169
1150,61
1151,244
1152,85
1153,69
1154,337
1155,482
1156,45
1157,103
1158,35
1159,1596
1160,1
1161,424
1162,87
1163,102
1164,105
1165,54
1166,104
1167,180
1168,0
1169,100
1170,7673
1171,490
1172,28
1173,103
1174,1
1175,1
1176,80
1177,222
1178,418
1179,216
1180,0
1181,0
1182,50
1183,518
1184,399
1185,176
1186,711
1187,0
1188,111
1189,160
1190,93
1191,214
1192,75
1193,0
1194,210
1195,238
1196,187
1197,209
1198,111
1199,1057
1200,0
1201,0
1202,1465
1203,94
1204,20
1205,268
1206,249
1207,224
1208,23
1209,268
1210,83
1211,208
1212,597
1213,1
1214,223
1215,68
1216,134
1217,43
1218,520
1219,53
1220,148
1221,111
1222,125
1223,61
1224,452
1225,129
1226,622
1227,275
1228,54
1229,64
1230,95
1231,93
1232,153
1233,87
1234,50
1235,35
1236,102
1237,165
1238,75
1239,59
1240,72
1241,12
1242,186
1243,18
1244,1881
1245,596
1246,188
1247,390
1248,15
1249,336
1250,330
1251,214
1252,150
1253,162
1254,64
1255,277
1256,125
1257,20
1258,255
1259,5
1260,34
1261,119
1262,62
1263,9633
1264,9
1265,245
1266,119
1267,30
1268,48
1269,70
1270,38
1271,45
1272,32
1273,665
1274,213
1275,436
1276,96
1277,617
1278,241
1279,28
1280,85
1281,0
1282,72
1283,110
1284,5529
1285,108
1286,108
1287,0
1288,282
1289,235
1290,198
1291,297
1292,51
1293,193
1294,85
1295,65
1296,126
1297,41
1298,176
1299,310
1300,51
1301,33
1302,108
1303,81
1304,519
1305,27
1306,99
1307,92
1308,57
1309,27
1310,54
1311,588
1312,92
1313,134
1314,79
1315,15104
1316,142
1317,192
1318,250
1319,202
1320,179
1321,447
1322,37
1323,66
1324,271
1325,15
1326,866
1327,76
1328,53
1329,180
1330,8
1331,109
1332,119
1333,33
1334,504
1335,253
1336,0
1337,20
1338,62
1339,124
1340,123
1341,94
1342,242
1343,700
1344,2195
1345,124
1346,342
1347,165
1348,0
1349,165
1350,102
1351,85
1352,418
1353,154
1354,0
1355,133
1356,119
1357,109
1358,49
1359,196
1360,129
1361,804
1362,0
1363,99
1364,61
1365,449
1366,98
1367,0
1368,176
1369,0
1370,49
1371,791
1372,648
1373,715
1374,138
1375,112
1376,268
1377,65
1378,540
1379,35
1380,234
1381,91
1382,7
1383,152
1384,594
1385,30
1386,36
1387,23
1388,0
1389,97
1390,1070
1391,393
1392,582
1393,22
1394,118
1395,532
1396,38
1397,0
1398,87
1399,271
1400,359
1401,49
1402,121
1403,62
1404,300
1405,84
1406,47
1407,3915
1408,7
1409,9
1410,359
1411,165
1412,0
1413,161
1414,2
1415,282
1416,46
1417,267
1418,0
1419,204
1420,1352
1421,0
1422,7409
1423,120
1424,199
1425,141
1426,249
1427,49
1428,46
1429,46
1430,125
1431,0
1432,2
1433,195
1434,312
1435,0
1436,536
1437,31
1438,63
1439,43
1440,21
1441,46
1442,6630
1443,77
1444,65
1445,203
1446,78
1447,1842
1448,41
1449,645
1450,82
1451,464
1452,789
1453,50
1454,806
1455,31
1456,54
1457,286
1458,122
1459,273
1460,125
1461,13749
1462,0
1463,28
1464,0
1465,56
1466,0
1467,0
1468,132
1469,214
1470,0
1471,845
1472,98
1473,65
1474,5635
1475,26
1476,0
1477,24
1478,51
1479,46
1480,27
1481,78
1482,137
1483,7
1484,0
1485,77
1486,435
1487,111
1488,86
1489,298
1490,16970
1491,209
1492,35
1493,420
1494,2
1495,0
1496,178
1497,129
1498,57
1499,4810
1500,153
1501,0
1502,135
1503,25
1504,514
1505,163
1506,452
1507,273
1508,53
1509,81
1510,140
1511,11
1512,83
1513,1908
1514,0
1515,106
1516,238
1517,5046
1518,520
1519,808
1520,130
1521,149
1522,32
1523,106
1524,270
1525,25
1526,98
1527,291
1528,54
1529,22
1530,371
1531,145
1532,0
1533,0
1534,135
1535,115
1536,0
1537,100
1538,0
1539,0
1540,115
1541,54
1542,217
1543,817
1544,43
1545,793
1546,242
1547,1015
1548,241
1549,106
1550,194
1551,328
1552,199
1553,248
1554,44
1555,69
1556,517
1557,58
1558,190
1559,89
1560,0
1561,98
1562,75
1563,34
1564,315
1565,0
1566,86
1567,129
1568,99
1569,11446
1570,0
1571,453
1572,52
1573,220
1574,52
1575,421
1576,350
1577,64
1578,2054
1579,331
1580,364
1581,249
1582,62
1583,202
1584,90
1585,62
1586,448
1587,256
1588,141
1589,29
1590,505
1591,672
1592,56
1593,2512
1594,159
1595,0
1596,19951
1597,141
1598,68
1599,193
1600,67
1601,101
1602,129
1603,2559
1604,54
1605,106
1606,180
1607,1176
1608,74
1609,99
1610,499
1611,21
1612,167
1613,191
1614,114
1615,143
1616,31
1617,77
1618,70
1619,89
1620,87
1621,216
1622,1071
1623,395
1624,80
1625,981
1626,1706
1627,159
1628,158
1629,0
1630,148
1631,89
1632,48
1633,680
1634,47
1635,302
1636,6
1637,202
1638,180
1639,29
1640,2283
1641,240
1642,23
1643,38
1644,48
1645,6211
1646,47
1647,172
1648,67
1649,362
1650,250
1651,0
1652,61
1653,87
1654,48
1655,0
1656,191
1657,20
1658,3
1659,213
1660,0
1661,160
1662,19
1663,3230
1664,130
1665,132
1666,0
1667,0
1668,402
1669,100
1670,84
1671,0
1672,270
1673,0
1674,88
1675,415
1676,13
1677,161
1678,787
1679,134
1680,2068
1681,0
1682,138
1683,74
1684,17
1685,136
1686,98
1687,61
1688,4391
1689,0
1690,47
1691,43
1692,5
1693,101
1694,86
1695,167
1696,52
1697,5
1698,97
1699,130
1700,663
1701,10649
1702,21
1703,4223
1704,159
1705,0
1706,465
1707,267
1708,175
1709,77
1710,16
1711,347
1712,0
1713,42
1714,68
1715,139
1716,101
1717,102
1718,84
1719,148
1720,221
1721,1537
1722,120
1723,294
1724,90
1725,502
1726,1041
1727,546
1728,254
1729,214
1730,30
1731,19
1732,1459
1733,52
1734,7
1735,465
1736,167
1737,185
1738,322
1739,103
1740,27
1741,139
1742,148
1743,2415
1744,19
1745,253
1746,371
1747,42
1748,28
1749,54
1750,60
1751,21
1752,57
1753,336
1754,86
1755,13694
1756,17
1757,55
1758,762
1759,13
1760,641
1761,200
1762,15
1763,0
1764,132
1765,104
1766,15
1767,13
1768,149
1769,1903
1770,1444
1771,132
1772,28
1773,1952
1774,710
1775,57
1776,294
1777,116
1778,554
1779,477
1780,104
1781,536
1782,364
1783,116
1784,2865
1785,315
1786,81
1787,123
1788,72
1789,144
1790,265
1791,50
1792,66
1793,75
1794,49
1795,184
1796,23
1797,109
1798,233
1799,37865
1800,20139
1801,111
1802,25
1803,285
1804,38
1805,112
1806,89
1807,36
1808,653
1809,488
1810,134
1811,125
1812,61
1813,9423
1814,1461
1815,133
1816,63
1817,799
1818,3
1819,72
1820,123
1821,111
1822,76
1823,469
1824,0
1825,328
1826,184
1827,499
1828,41
1829,233
1830,136
1831,474
1832,49
1833,23
1834,101
1835,94
1836,2130
1837,67
1838,106
1839,939
1840,38
1841,215
1842,104
1843,55
1844,21
1845,21
1846,854
1847,25
1848,779
1849,1536
1850,70
1851,345
1852,17
1853,38
1854,190
1855,481
1856,32
1857,47
1858,1777
1859,864
1860,12921
1861,14
1862,829
1863,46
1864,71
1865,59
1866,91
1867,13
1868,40
1869,1023
1870,80
1871,117
1872,12954
1873,134
1874,221
1875,49
1876,43
1877,344
1878,64
1879,105
1880,350
1881,276
1882,70
1883,728
1884,97
1885,875
1886,0
1887,4800
1888,29
1889,0
1890,121
1891,0
1892,122
1893,29
1894,85
1895,362
1896,785
1897,58
1898,378
1899,332
1900,243
1901,76
1902,45
1903,101
1904,570
1905,105
1906,247
1907,28
1908,53
1909,259
1910,16
1911,67
1912,39
1913,644
1914,49
1915,35
1916,25347
1917,32
1918,489
1919,305
1920,568
1921,0
1922,316
1923,343
1924,51
1925,0
1926,14
1927,207
1928,32
1929,124
1930,0
1931,103
1932,38
1933,70
1934,199
1935,104
1936,44
1937,54
1938,138
1939,302
1940,730
1941,129
1942,0
1943,1173
1944,221
1945,2451
1946,24
1947,83
1948,95
1949,3490
1950,203
1951,15
1952,51
1953,112
1954,53
1955,91
1956,0
1957,29
1958,24
1959,86
1960,752
1961,23
1962,0
1963,5
1964,0
1965,29
1966,20
1967,0
1968,140
1969,49
1970,70
1971,264
1972,76
1973,71
1974,229
1975,570
1976,59
1977,260
1978,63
1979,85
1980,44
1981,66
1982,1172
1983,142
1984,355
1985,34
1986,87
1987,0
1988,7
1989,80
1990,350
1991,76
1992,495
1993,163
1994,99
1995,138
1996,20
1997,137
1998,180
1999,1075
2000,506
2001,503
2002,518
2003,0
2004,192
2005,159
2006,198
2007,87
2008,3532
2009,42
2010,39
2011,68
2012,62
2013,1169
2014,32700
2015,23
2016,0
2017,1805
2018,349
2019,9071
2020,66
2021,16
2022,558
2023,51
2024,152
2025,85
2026,10
2027,35
2028,21
2029,38
2030,50
2031,154
2032,255
2033,50
2034,778
2035,0
2036,38
2037,277
2038,248
2039,145
2040,2397
2041,3
2042,118
2043,25
2044,21
2045,208
2046,203
2047,73
2048,569
2049,532
2050,32
2051,8
2052,123
2053,957
2054,16
2055,511
2056,72
2057,39
2058,138
2059,145
2060,208
2061,16121
2062,14
2063,61
2064,946
2065,589
2066,7686
2067,10337
2068,122
2069,15
2070,595
2071,208
2072,249
2073,90
2074,41
2075,141
2076,70
2077,396
2078,27
2079,0
2080,28
2081,87
2082,29
2083,190
2084,514
2085,84
2086,43
2087,2745
2088,26
2089,74
2090,3218
2091,258
2092,359
2093,57
2094,165
2095,451
2096,0
2097,0
2098,30
2099,232
2100,0
2101,1389
2102,563
2103,215
2104,0
2105,2591
2106,151
2107,77
2108,3339
2109,161
2110,85
2111,890
2112,927
2113,410
2114,71
2115,188
2116,94
2117,1
2118,162
2119,59
2120,56
2121,90
2122,1123
2123,130
2124,77
2125,30
2126,177
2127,0
2128,468
2129,111
2130,233
2131,41
2132,279
2133,120
2134,550
2135,35
2136,45
2137,1497
2138,85
2139,47
2140,55
2141,81
2142,127
2143,170
2144,1549
2145,0
2146,194
2147,165
2148,32
2149,382
2150,1119
2151,31
2152,118
2153,98
2154,813
2155,1935
2156,370
2157,0
2158,27
2159,59
2160,170
2161,3033
2162,59
2163,83
2164,22
2165,60
2166,59
2167,80
2168,42
2169,151
2170,0
2171,48
2172,681
2173,0
2174,82
2175,202
2176,39
2177,19
2178,545
2179,247
2180,82
2181,0
2182,21
2183,1555
2184,0
2185,260
2186,459
2187,105
2188,0
2189,175
2190,247
2191,23
2192,68
2193,32
2194,1707
2195,1230
2196,1
2197,3543
2198,4
2199,36
2200,43
2201,190
2202,57
2203,39
2204,75
2205,40
2206,202
2207,151
2208,1140
2209,52
2210,555
2211,182
2212,106
2213,1172
2214,2172
2215,190
2216,368
2217,32
2218,31
2219,1679
2220,9062
2221,68
2222,126
2223,622
2224,10115
2225,204
2226,193
2227,95
2228,6
2229,846
2230,41
2231,2052
2232,183
2233,103
2234,55
2235,59
2236,570
2237,0
2238,65
2239,197
2240,0
2241,1244
2242,488
2243,91
2244,177
2245,237
2246,50
2247,104
2248,7
2249,488
2250,56
2251,88
2252,412
2253,87
2254,79
2255,30
2256,4536
2257,740
2258,8902
2259,228
2260,49
2261,333
2262,644
2263,57
2264,33
2265,5366
2266,189
2267,1360
2268,254
2269,237
2270,13
2271,1902
2272,1319
2273,33
2274,49
2275,0
2276,19
2277,68
2278,1
2279,719
2280,35
2281,0
2282,554
2283,0
2284,133
2285,48
2286,71
2287,0
2288,42
2289,117
2290,0
2291,0
2292,135
2293,241
2294,0
2295,6
2296,31
2297,46
2298,3
2299,192
2300,16
2301,47
2302,118
2303,68
2304,181
2305,331
2306,22
2307,137
2308,109
2309,331
2310,2
2311,1128
2312,3269
2313,523
2314,111
2315,506
2316,136
2317,5237
2318,34
2319,536
2320,1003
2321,568
2322,39
2323,88
2324,730
2325,702
2326,189
2327,63
2328,2153
2329,75
2330,444
2331,2811
2332,499
2333,35
2334,698
2335,60
2336,0
2337,20
2338,31
2339,10
2340,232
2341,44
2342,6113
2343,191
2344,11
2345,72
2346,3321
2347,741
2348,3178
2349,666
2350,1788
2351,0
2352,370
2353,2566
2354,61
2355,15
2356,172
2357,228
2358,25
2359,145
2360,324
2361,95
2362,30
2363,168
2364,186
2365,114
2366,39
2367,648
2368,839
2369,490
2370,0
2371,0
2372,730
2373,12
2374,334
2375,3468
2376,22
2377,71
2378,1548
2379,76
2380,1283
2381,41
2382,109
2383,204
2384,41
2385,1285
2386,0
2387,75
2388,191
2389,384
2390,76
2391,298
2392,1841
2393,555
2394,41
2395,1483
2396,47
2397,108
2398,231
2399,2995
2400,138
2401,6302
2402,128
2403,144
2404,1
2405,14346
2406,1745
2407,0
2408,24
2409,0
2410,20
2411,95
2412,1352
2413,392
2414,4272
2415,552
2416,549
2417,206
2418,0
2419,0
2420,0
2421,81
2422,0
2423,112
2424,7
2425,286
2426,0
2427,0
2428,312
2429,124
2430,0
2431,139
2432,169
2433,0
2434,0
2435,139
2436,153
2437,0
2438,81
2439,144
2440,162
2441,93
2442,0
2443,886
2444,120
2445,8
2446,27
2447,2523
2448,141
2449,40
2450,13
2451,1
2452,15
2453,694
2454,488
2455,1572
2456,369
2457,335
2458,998
2459,119
2460,87
2461,302
2462,298
2463,33
2464,702
2465,154
2466,691
2467,4371
2468,0
2469,103
2470,24
2471,45
2472,834
2473,105
2474,54
2475,67
2476,95
2477,403
2478,0
2479,208
2480,82
2481,65
2482,91
2483,146
2484,0
2485,693
2486,5468
2487,717
2488,911
2489,51
2490,0
2491,201
2492,58
2493,89
2494,828
2495,292
2496,11
2497,61
2498,2097
2499,526
2500,405
2501,59
2502,42
2503,1041
2504,210
2505,448
2506,773
2507,53
2508,252
2509,369
2510,96
2511,62
2512,31
2513,3539
2514,125
2515,66
2516,546
2517,135
2518,186
2519,465
2520,4
2521,18
2522,34
2523,418
2524,2802
2525,208
2526,14
2527,31
2528,45
2529,63
2530,925
2531,1600
2532,40
2533,34
2534,21
2535,252
2536,135
2537,1712
2538,56
2539,10479
2540,53
2541,29
2542,25
2543,392
2544,80
2545,498
2546,79
2547,17
2548,366
2549,248
2550,15
2551,680
2552,368
2553,434
2554,3741
2555,34
2556,0
2557,158
2558,290
2559,0
2560,933
2561,9487
2562,381
2563,250
2564,146
2565,75
2566,391
2567,88
2568,79
2569,42
2570,73
2571,0
2572,107
2573,35
2574,108
2575,1019
2576,53
2577,252
2578,93
2579,149
2580,204
2581,1197
2582,70
2583,67
2584,48
2585,156
2586,249
2587,27
2588,504
2589,482
2590,124
2591,85
2592,29
2593,68
2594,113
2595,298
2596,49
2597,146
2598,52
2599,202
2600,155
2601,647
2602,305
2603,991
2604,32
2605,181
2606,356
2607,74
2608,147
2609,1337
2610,3941
2611,151
2612,239
2613,93
2614,52
2615,705
2616,12
2617,162
2618,91
2619,101
2620,119
2621,367
2622,102
2623,27
2624,246
2625,5600
2626,1465
2627,381
2628,116
2629,99
2630,177
2631,325
2632,194
2633,330
2634,56
2635,419
2636,132
2637,75
2638,240
2639,411
2640,77
2641,216
2642,195
2643,163
2644,109
2645,8134
2646,114
2647,68
2648,59
2649,868
2650,114
2651,449
2652,2184
2653,580
2654,832
2655,43
2656,22
2657,53
2658,37
2659,211
2660,20
2661,104
2662,9911
2663,46
2664,85
2665,181
2666,60
2667,16
2668,33
2669,7
2670,260
2671,2973
2672,253
2673,277
2674,5782
2675,323
2676,32
2677,699
2678,1796
2679,87
2680,34
2681,1064
2682,1219
2683,411
2684,318
2685,455
2686,2451
2687,13
2688,513
2689,24
2690,98
2691,56
2692,101
2693,104
2694,124
2695,27
2696,4672
2697,49
2698,223
2699,472
2700,53
2701,83
2702,813
2703,23
2704,75
2705,28
2706,230
2707,4356
2708,45
2709,112
2710,246
2711,636
2712,364
2713,0
2714,28
2715,97
2716,24
2717,638
2718,74
2719,18
2720,14817
2721,59
2722,1
2723,88
2724,199
2725,68
2726,45
2727,76
2728,233
2729,14
2730,168
2731,174
2732,145
2733,1302
2734,82
2735,266
2736,0
2737,63
2738,1394
2739,462
2740,0
2741,40
2742,410
2743,0
2744,135
2745,0
2746,345
2747,88
2748,57
2749,1673
2750,333
2751,69
2752,951
2753,0
2754,231
2755,0
2756,1539
2757,212
2758,197
2759,129
2760,74
2761,114
2762,105
2763,0
2764,135
2765,438
2766,0
2767,12
2768,120
2769,48
2770,0
2771,125
2772,378
2773,80
2774,276
2775,1190
2776,55
2777,1361
2778,327
2779,1965
2780,191
2781,0
2782,115
2783,157
2784,588
2785,115
2786,309
2787,66
2788,526
2789,0
2790,95
2791,121
2792,133
2793,39
2794,49
2795,1331
2796,347
2797,175
2798,602
2799,132
2800,145
2801,40
2802,114
2803,187
2804,226
2805,363
2806,1
2807,367
2808,111
2809,379
2810,877
2811,1251
2812,2035
2813,353
2814,83
2815,542
2816,42
2817,43
2818,87
2819,130
2820,74
2821,137
2822,489
2823,144
2824,1295
2825,8
2826,89
2827,190
2828,279
2829,66
2830,155
2831,72
2832,91
2833,446
2834,161
2835,81
2836,45
2837,0
2838,83
2839,151
2840,256
2841,357
2842,90
2843,94
2844,437
2845,419
2846,1425
2847,158
2848,766
2849,261
2850,446
2851,416
2852,85
2853,160
2854,335
2855,342
2856,255
2857,215
2858,104
2859,34
2860,189
2861,249
2862,3148
2863,209
2864,200
2865,86
2866,42
2867,117
2868,598
2869,310
2870,237
2871,113
2872,0
2873,137
2874,48
2875,101
2876,0
2877,444
2878,255
2879,49
2880,106
2881,10
2882,661
2883,252
2884,55
2885,162
2886,0
2887,452
2888,534
2889,686
2890,0
2891,216
2892,203
2893,83
2894,141
2895,646
2896,211
2897,46
2898,0
2899,32
2900,10
2901,251
2902,0
2903,67
2904,314
2905,37
2906,0
2907,58
2908,20
2909,94
2910,11
2911,66
2912,416
2913,118
2914,140
2915,258
2916,231
2917,351
2918,196
2919,138
2920,180
2921,1068
2922,235
2923,70
2924,67
2925,983
2926,73
2927,0
2928,83
2929,353
2930,493
2931,721
2932,84
2933,1264
2934,118
2935,164
2936,98
2937,0
2938,197
2939,0
2940,123
2941,62
2942,0
2943,6
2944,154
2945,387
2946,126
2947,44
2948,51
2949,77
2950,211
