order,time
188,1623308494
189,1623308496
190,1623308498
191,1623308501
192,1623308503
193,1623308505
194,1623308507
195,1623308510
196,1623308512
197,1623308514
198,1623308516
199,1623308518
200,1623308521
201,1623308523
202,1623308525
203,1623308527
204,1623308529
205,1623308532
206,1623308534
207,1623308536
208,1623308538
209,1623308540
210,1623308543
211,1623308545
212,1623308547
213,1623308549
214,1623308552
215,1623308554
216,1623308556
217,1623308558
218,1623308561
219,1623308563
220,1623308565
221,1623308567
222,1623308569
223,1623308572
224,1623308574
225,1623308576
226,1623308578
227,1623308580
228,1623308583
229,1623308585
230,1623308587
231,1623308589
232,1623308591
233,1623308594
234,1623308596
235,1623308598
236,1623308600
237,1623308603
238,1623308605
239,1623308607
240,1623308609
241,1623308611
242,1623308614
243,1623308616
244,1623308618
245,1623308620
246,1623308622
247,1623308625
248,1623308627
249,1623308629
250,1623308631
251,1623308633
252,1623308636
253,1623308638
254,1623308640
255,1623308642
256,1623308644
257,1623308647
258,1623308649
259,1623308651
260,1623308653
261,1623308655
262,1623308658
263,1623308660
264,1623308662
265,1623308664
266,1623308667
267,1623308669
268,1623308671
269,1623308673
270,1623308675
271,1623308678
272,1623308680
273,1623308682
274,1623308684
275,1623308686
276,1623308689
277,1623308691
278,1623308693
279,1623308695
280,1623308697
281,1623308700
282,1623308702
283,1623308704
284,1623308706
285,1623308709
286,1623308711
287,1623308713
288,1623308715
289,1623308717
290,1623308720
291,1623308722
292,1623308724
293,1623308726
294,1623308728
295,1623308731
296,1623308733
297,1623308735
298,1623308737
299,1623308740
300,1623308742
301,1623308744
302,1623308746
303,1623308748
304,1623308751
305,1623308753
306,1623308755
307,1623308757
308,1623308759
309,1623308762
310,1623308764
311,1623308766
312,1623308768
313,1623308770
314,1623308773
315,1623308775
316,1623308777
317,1623308779
318,1623308782
319,1623308784
320,1623308786
321,1623308788
322,1623308791
323,1623308793
324,1623308795
325,1623308797
326,1623308799
327,1623308802
328,1623308804
329,1623308806
330,1623308808
331,1623308810
332,1623308813
333,1623308815
334,1623308817
335,1623308819
336,1623308821
337,1623308824
338,1623308826
339,1623308828
340,1623308830
341,1623308832
342,1623308835
343,1623308837
344,1623308839
345,1623308841
346,1623308843
347,1623308846
348,1623308848
349,1623308850
350,1623308852
351,1623308855
352,1623308857
353,1623308859
354,1623308861
355,1623308863
356,1623308866
357,1623308868
358,1623308870
359,1623308872
360,1623308874
361,1623308877
362,1623308879
363,1623308881
364,1623308883
365,1623308885
366,1623308888
367,1623308890
368,1623308892
369,1623308894
370,1623308897
371,1623308899
372,1623308901
373,1623308903
374,1623308905
375,1623308908
376,1623308910
377,1623308912
378,1623308914
379,1623308916
380,1623308919
381,1623308921
382,1623308923
383,1623308925
384,1623308928
385,1623308930
386,1623308932
387,1623308934
388,1623308936
389,1623308939
390,1623308941
391,1623308943
392,1623308945
393,1623308947
394,1623308950
395,1623308952
396,1623308954
397,1623308956
398,1623308959
399,1623308961
400,1623308963
401,1623308965
402,1623308967
403,1623308970
404,1623308972
405,1623308974
406,1623308976
407,1623308978
408,1623308981
409,1623308983
410,1623308985
411,1623308987
412,1623308989
413,1623308992
414,1623308994
415,1623308996
416,1623308998
417,1623309000
418,1623309003
419,1623309005
420,1623309007
421,1623309009
422,1623309011
423,1623309014
424,1623309016
425,1623309018
426,1623309020
427,1623309023
428,1623309025
429,1623309027
430,1623309029
431,1623309032
432,1623309034
433,1623309036
434,1623309038
435,1623309040
436,1623309043
437,1623309045
438,1623309047
439,1623309049
440,1623309052
441,1623309054
442,1623309056
443,1623309058
444,1623309060
445,1623309063
446,1623309069
447,1623309072
448,1623309074
449,1623309076
450,1623309078
451,1623309080
452,1623309083
453,1623309085
454,1623309087
455,1623309089
456,1623309091
457,1623309094
458,1623309096
459,1623309098
460,1623309100
461,1623309102
462,1623309105
463,1623309107
464,1623309109
465,1623309111
466,1623309113
467,1623309116
468,1623309118
469,1623309120
470,1623309122
471,1623309128
472,1623309130
473,1623309132
474,1623309134
475,1623309136
476,1623309139
477,1623309141
478,1623309143
479,1623309145
480,1623309148
481,1623309150
482,1623309152
483,1623309154
484,1623309156
485,1623309159
486,1623309161
487,1623309163
488,1623309165
489,1623309167
490,1623309170
491,1623309172
492,1623309174
493,1623309176
494,1623309178
495,1623309182
496,1623309184
497,1623309187
498,1623309189
499,1623309192
500,1623309194
501,1623309196
502,1623309198
503,1623309200
504,1623309203
505,1623309205
506,1623309207
507,1623309209
508,1623309212
509,1623309214
510,1623309216
511,1623309218
512,1623309220
513,1623309223
514,1623309225
515,1623309227
516,1623309230
517,1623309232
518,1623309238
519,1623309240
520,1623309242
521,1623309244
522,1623309246
523,1623309249
524,1623309251
525,1623309253
526,1623309255
527,1623309258
528,1623309260
529,1623309262
530,1623309264
531,1623309266
532,1623309269
533,1623309271
534,1623309276
535,1623309278
536,1623309281
537,1623309283
538,1623309285
539,1623309287
540,1623309289
541,1623309292
542,1623309294
543,1623309296
544,1623309298
545,1623309300
546,1623309303
547,1623309305
548,1623309307
549,1623309309
550,1623309311
551,1623309314
552,1623309316
553,1623309318
554,1623309320
555,1623309322
556,1623309325
557,1623309327
558,1623309329
559,1623309331
560,1623309333
561,1623309336
562,1623309338
563,1623309340
564,1623309342
565,1623309348
566,1623309350
567,1623309352
568,1623309354
569,1623309357
570,1623309359
571,1623309365
572,1623309367
573,1623309369
574,1623309371
575,1623309374
576,1623309376
577,1623309378
578,1623309380
579,1623309382
580,1623309385
581,1623309387
582,1623309389
583,1623309391
584,1623309394
585,1623309396
586,1623309398
587,1623309400
588,1623309402
589,1623309405
590,1623309407
591,1623309409
592,1623309411
593,1623309413
594,1623309416
595,1623309418
596,1623309420
597,1623309422
598,1623309424
599,1623309427
600,1623309429
601,1623309431
602,1623309433
603,1623309436
604,1623309439
605,1623309441
606,1623309443
607,1623309448
608,1623309451
609,1623309453
610,1623309455
611,1623309457
612,1623309459
613,1623309462
614,1623309464
615,1623309466
616,1623309468
617,1623309470
618,1623309473
619,1623309475
620,1623309477
621,1623309479
622,1623309481
623,1623309484
624,1623309486
625,1623309488
626,1623309490
627,1623309492
628,1623309495
629,1623309497
630,1623309499
631,1623309501
632,1623309503
633,1623309506
634,1623309508
635,1623309510
636,1623309513
637,1623309515
638,1623309517
639,1623309519
640,1623309521
641,1623309524
642,1623309526
643,1623309528
644,1623309530
645,1623309532
646,1623309535
647,1623309537
648,1623309539
649,1623309541
650,1623309543
651,1623309546
652,1623309548
653,1623309550
654,1623309552
655,1623309554
656,1623309557
657,1623309559
658,1623309561
659,1623309563
660,1623309566
661,1623309569
662,1623309571
663,1623309573
664,1623309575
665,1623309577
666,1623309580
667,1623309582
668,1623309584
669,1623309586
670,1623309589
671,1623309592
672,1623309594
673,1623309596
674,1623309598
675,1623309600
676,1623309603
677,1623309605
678,1623309607
679,1623309609
680,1623309611
681,1623309615
682,1623309617
683,1623309619
684,1623309621
685,1623309623
686,1623309626
687,1623309628
688,1623309630
689,1623309633
690,1623309635
691,1623309637
692,1623309639
693,1623309641
694,1623309644
695,1623309646
696,1623309648
697,1623309650
698,1623309652
699,1623309655
700,1623309657
701,1623309659
702,1623309661
703,1623309664
704,1623309666
705,1623309668
706,1623309670
707,1623309672
708,1623309675
709,1623309677
710,1623309679
711,1623309681
712,1623309683
713,1623309686
714,1623309688
715,1623309690
716,1623309692
717,1623309694
718,1623309697
719,1623309699
720,1623309701
721,1623309703
722,1623309705
723,1623309708
724,1623309710
725,1623309712
726,1623309714
727,1623309717
728,1623309719
729,1623309721
730,1623309723
731,1623309725
732,1623309728
733,1623309730
734,1623309732
735,1623309734
736,1623309736
737,1623309739
738,1623309741
739,1623309743
740,1623309745
741,1623309747
742,1623309750
743,1623309752
744,1623309754
745,1623309756
746,1623309758
747,1623309761
748,1623309763
749,1623309765
750,1623309767
751,1623309770
752,1623309772
753,1623309774
754,1623309776
755,1623309778
756,1623309781
757,1623309783
758,1623309785
759,1623309787
760,1623309789
761,1623309792
762,1623309794
763,1623309796
764,1623309798
765,1623309800
766,1623309803
767,1623309805
768,1623309807
769,1623309809
770,1623309811
771,1623309814
772,1623309817
773,1623309819
774,1623309821
775,1623309823
776,1623309826
777,1623309828
778,1623309830
779,1623309832
780,1623309834
781,1623309837
782,1623309839
783,1623309841
784,1623309846
785,1623309849
786,1623309851
787,1623309853
788,1623309855
789,1623309857
790,1623309860
791,1623309862
792,1623309864
793,1623309866
794,1623309868
795,1623309871
796,1623309873
797,1623309875
798,1623309877
799,1623309880
800,1623309882
801,1623309884
802,1623309886
803,1623309888
804,1623309891
805,1623309893
806,1623309895
807,1623309897
808,1623309899
809,1623309902
810,1623309904
811,1623309906
812,1623309908
813,1623309910
814,1623309914
815,1623309916
816,1623309918
817,1623309920
818,1623309922
819,1623309925
820,1623309927
821,1623309929
822,1623309931
823,1623309933
824,1623309936
825,1623309938
826,1623309940
827,1623309942
828,1623309944
829,1623309947
830,1623309949
831,1623309951
832,1623309953
833,1623309955
834,1623309958
835,1623309960
836,1623309962
837,1623309964
838,1623309967
839,1623309969
840,1623309971
841,1623309973
842,1623309976
843,1623309978
844,1623309981
845,1623309983
846,1623309985
847,1623309988
848,1623309990
849,1623309993
850,1623309995
851,1623309997
852,1623309999
853,1623310002
854,1623310004
855,1623310006
856,1623310008
857,1623310010
858,1623310013
859,1623310015
860,1623310017
861,1623310019
862,1623310021
863,1623310024
864,1623310029
865,1623310031
866,1623310033
867,1623310036
868,1623310038
869,1623310040
870,1623310042
871,1623310044
872,1623310047
873,1623310049
874,1623310052
875,1623310054
876,1623310056
877,1623310059
878,1623310061
879,1623310063
880,1623310065
881,1623310067
882,1623310070
883,1623310072
884,1623310074
885,1623310079
886,1623310082
887,1623310084
888,1623310086
889,1623310088
890,1623310090
891,1623310093
892,1623310095
893,1623310097
894,1623310099
895,1623310101
896,1623310104
897,1623310106
898,1623310111
899,1623310114
900,1623310116
901,1623310118
902,1623310120
903,1623310122
904,1623310125
905,1623310127
906,1623310129
907,1623310131
908,1623310133
909,1623310136
910,1623310138
911,1623310140
912,1623310142
913,1623310145
914,1623310147
915,1623310149
916,1623310151
917,1623310153
918,1623310156
919,1623310158
920,1623310160
921,1623310162
922,1623310165
923,1623310167
924,1623310170
925,1623310172
926,1623310174
927,1623310176
928,1623310178
929,1623310181
930,1623310183
931,1623310185
932,1623310187
933,1623310190
934,1623310192
935,1623310194
936,1623310196
937,1623310198
938,1623310201
939,1623310203
940,1623310205
941,1623310207
942,1623310209
943,1623310212
944,1623310214
945,1623310216
946,1623310218
947,1623310220
948,1623310223
949,1623310225
950,1623310227
951,1623310230
952,1623310232
953,1623310234
954,1623310236
955,1623310238
956,1623310241
957,1623310246
958,1623310248
959,1623310250
960,1623310253
961,1623310255
962,1623310260
963,1623310262
964,1623310265
965,1623310267
966,1623310269
967,1623310271
968,1623310273
969,1623310276
970,1623310278
971,1623310280
972,1623310282
973,1623310285
974,1623310287
975,1623310289
976,1623310291
977,1623310293
978,1623310296
979,1623310298
980,1623310300
981,1623310302
982,1623310304
983,1623310307
984,1623310309
985,1623310311
986,1623310313
987,1623310315
988,1623310318
989,1623310320
990,1623310322
991,1623310324
992,1623310326
993,1623310329
994,1623310331
995,1623310333
996,1623310335
997,1623310338
998,1623310340
999,1623310342
1000,1623310344
1001,1623310350
1002,1623310352
1003,1623310354
1004,1623310356
1005,1623310358
1006,1623310361
1007,1623310363
1008,1623310365
1009,1623310367
1010,1623310369
1011,1623310372
1012,1623310374
1013,1623310376
1014,1623310378
1015,1623310381
1016,1623310383
1017,1623310385
1018,1623310387
1019,1623310389
1020,1623310392
1021,1623310397
1022,1623310399
1023,1623310401
1024,1623310403
1025,1623310406
1026,1623310408
1027,1623310410
1028,1623310412
1029,1623310415
1030,1623310417
1031,1623310419
1032,1623310421
1033,1623310423
1034,1623310426
1035,1623310428
1036,1623310430
1037,1623310432
1038,1623310434
1039,1623310437
1040,1623310439
1041,1623310441
1042,1623310443
1043,1623310445
1044,1623310448
1045,1623310450
1046,1623310452
1047,1623310454
1048,1623310456
1049,1623310459
1050,1623310461
1051,1623310463
1052,1623310465
1053,1623310468
1054,1623310470
1055,1623310472
1056,1623310474
1057,1623310476
1058,1623310479
1059,1623310481
1060,1623310483
1061,1623310485
1062,1623310487
1063,1623310490
1064,1623310492
1065,1623310494
1066,1623310496
1067,1623310498
1068,1623310501
1069,1623310503
1070,1623310505
1071,1623310507
1072,1623310510
1073,1623310512
1074,1623310514
1075,1623310516
1076,1623310518
1077,1623310521
1078,1623310523
1079,1623310528
1080,1623310530
1081,1623310532
1082,1623310535
1083,1623310537
1084,1623310539
1085,1623310541
1086,1623310544
1087,1623310547
1088,1623310549
1089,1623310551
1090,1623310554
1091,1623310556
1092,1623310558
1093,1623310560
1094,1623310562
1095,1623310565
1096,1623310567
1097,1623310569
1098,1623310571
1099,1623310574
1100,1623310576
1101,1623310578
1102,1623310580
1103,1623310582
1104,1623310585
1105,1623310587
1106,1623310589
1107,1623310591
1108,1623310593
1109,1623310596
1110,1623310598
1111,1623310600
1112,1623310602
1113,1623310605
1114,1623310607
1115,1623310610
1116,1623310612
1117,1623310614
1118,1623310617
1119,1623310619
1120,1623310621
1121,1623310623
1122,1623310625
1123,1623310628
1124,1623310630
1125,1623310632
1126,1623310634
1127,1623310636
1128,1623310639
1129,1623310641
1130,1623310643
1131,1623310645
1132,1623310652
1133,1623310654
1134,1623310656
1135,1623310658
1136,1623310661
1137,1623310664
1138,1623310666
1139,1623310668
1140,1623310670
1141,1623310672
1142,1623310675
1143,1623310677
1144,1623310679
1145,1623310681
1146,1623310683
1147,1623310686
1148,1623310688
1149,1623310690
1150,1623310692
1151,1623310694
1152,1623310703
1153,1623310705
1154,1623310708
1155,1623310710
1156,1623310712
1157,1623310714
1158,1623310717
1159,1623310719
1160,1623310721
1161,1623310723
1162,1623310725
1163,1623310728
1164,1623310730
1165,1623310732
1166,1623310734
1167,1623310736
1168,1623310739
1169,1623310741
1170,1623310743
1171,1623310745
1172,1623310747
1173,1623310750
1174,1623310752
1175,1623310754
1176,1623310756
1177,1623310759
1178,1623310761
1179,1623310763
1180,1623310765
1181,1623310767
1182,1623310770
1183,1623310772
1184,1623310774
1185,1623310776
1186,1623310778
1187,1623310781
1188,1623310783
1189,1623310785
1190,1623310787
1191,1623310789
1192,1623310792
1193,1623310794
1194,1623310796
1195,1623310798
1196,1623310801
1197,1623310803
1198,1623310805
1199,1623310807
1200,1623310809
1201,1623310812
1202,1623310814
1203,1623310816
1204,1623310818
1205,1623310820
1206,1623310823
1207,1623310825
1208,1623310827
1209,1623310830
1210,1623310832
1211,1623310834
1212,1623310836
1213,1623310838
1214,1623310841
1215,1623310843
1216,1623310845
1217,1623310847
1218,1623310849
1219,1623310852
1220,1623310854
1221,1623310856
1222,1623310858
1223,1623310861
1224,1623310863
1225,1623310865
1226,1623310867
1227,1623310869
1228,1623310872
1229,1623310874
1230,1623310876
1231,1623310878
1232,1623310880
1233,1623310883
1234,1623310885
1235,1623310887
1236,1623310889
1237,1623310891
1238,1623310894
1239,1623310896
1240,1623310898
1241,1623310900
1242,1623310902
1243,1623310905
1244,1623310907
1245,1623310909
1246,1623310911
1247,1623310913
1248,1623310916
1249,1623310918
1250,1623310920
1251,1623310922
1252,1623310925
1253,1623310927
1254,1623310929
1255,1623310931
1256,1623310933
1257,1623310936
1258,1623310938
1259,1623310940
1260,1623310942
1261,1623310944
1262,1623310947
1263,1623310949
1264,1623310951
1265,1623310953
1266,1623310955
1267,1623310958
1268,1623310960
1269,1623310962
1270,1623310964
1271,1623310966
1272,1623310969
1273,1623310971
1274,1623310973
1275,1623310975
1276,1623310977
1277,1623310980
1278,1623310982
1279,1623310984
1280,1623310986
1281,1623310989
1282,1623310991
1283,1623310993
1284,1623310995
1285,1623310997
1286,1623311000
1287,1623311003
1288,1623311008
1289,1623311010
1290,1623311012
1291,1623311015
1292,1623311017
1293,1623311019
1294,1623311021
1295,1623311023
1296,1623311026
1297,1623311028
1298,1623311033
1299,1623311039
1300,1623311041
1301,1623311043
1302,1623311045
1303,1623311047
1304,1623311050
1305,1623311052
1306,1623311054
1307,1623311056
1308,1623311063
1309,1623311065
1310,1623311067
1311,1623311071
1312,1623312051
1313,1623312054
1314,1623312057
1315,1623312060
1316,1623312062
1317,1623312065
1318,1623312067
1319,1623312069
1320,1623312072
1321,1623312074
1322,1623312077
1323,1623312079
1324,1623312081
1325,1623312084
1326,1623312090
1327,1623312092
1328,1623312094
1329,1623312096
1330,1623312098
1331,1623312101
1332,1623312107
1333,1623312109
1334,1623312111
1335,1623312114
1336,1623312116
1337,1623312118
1338,1623312120
1339,1623312122
1340,1623312125
1341,1623312127
1342,1623312129
1343,1623312131
1344,1623312133
1345,1623312136
1346,1623312138
1347,1623312140
1348,1623312142
1349,1623312145
1350,1623312147
1351,1623312152
1352,1623312154
1353,1623312157
1354,1623312159
1355,1623312161
1356,1623312163
1357,1623312167
1358,1623312169
1359,1623312171
1360,1623312173
1361,1623312176
1362,1623312178
1363,1623312181
1364,1623312183
1365,1623312185
1366,1623312188
1367,1623312190
1368,1623312192
1369,1623312194
1370,1623312197
1371,1623312199
1372,1623312201
1373,1623312203
1374,1623312205
1375,1623312208
1376,1623312210
1377,1623312212
1378,1623312214
1379,1623312217
1380,1623312220
1381,1623312222
1382,1623312224
1383,1623312247
1384,1623312250
1385,1623312252
1386,1623312254
1387,1623312256
1388,1623312259
1389,1623312261
1390,1623312263
1391,1623312265
1392,1623312267
1393,1623312270
1394,1623312275
1395,1623312277
1396,1623312279
1397,1623312282
1398,1623312287
1399,1623312289
1400,1623312292
1401,1623312295
1402,1623312297
1403,1623312299
1404,1623312306
1405,1623312311
1406,1623312313
1407,1623312315
1408,1623312318
1409,1623312320
1410,1623312325
1411,1623312329
1412,1623312331
1413,1623312333
1414,1623312335
1415,1623312338
1416,1623312340
1417,1623312342
1418,1623312344
1419,1623312347
1420,1623312349
1421,1623312351
1422,1623312356
1423,1623312359
1424,1623312361
1425,1623312363
1426,1623312365
1427,1623312367
1428,1623312370
1429,1623312372
1430,1623312375
1431,1623312377
1432,1623312380
1433,1623312383
1434,1623312386
1435,1623312388
1436,1623312395
1437,1623312397
1438,1623312400
1439,1623312403
1440,1623312405
1441,1623312407
1442,1623312409
1443,1623312415
1444,1623312417
1445,1623312422
1446,1623312425
1447,1623312427
1448,1623312438
1449,1623312443
1450,1623312446
1451,1623312449
1452,1623312451
1453,1623312454
1454,1623312456
1455,1623312459
1456,1623312462
1457,1623312464
1458,1623312466
1459,1623312472
1460,1623312477
1461,1623312479
1462,1623312482
1463,1623312484
1464,1623312486
1465,1623312488
1466,1623312491
1467,1623312493
1468,1623312498
1469,1623312500
1470,1623312503
1471,1623312505
1472,1623312508
1473,1623312510
1474,1623312513
1475,1623312520
1476,1623312523
1477,1623312525
1478,1623312527
1479,1623312529
1480,1623312532
1481,1623312534
1482,1623312536
1483,1623312538
1484,1623312549
1485,1623312551
1486,1623312553
1487,1623312555
1488,1623312557
1489,1623312560
1490,1623312562
1491,1623312564
1492,1623312566
1493,1623312570
1494,1623312572
1495,1623312574
1496,1623312580
1497,1623312582
1498,1623312584
1499,1623312586
1500,1623312588
1501,1623312591
1502,1623312593
1503,1623312595
1504,1623312597
1505,1623312600
1506,1623312602
1507,1623312605
1508,1623312607
1509,1623312609
1510,1623312612
1511,1623312614
1512,1623312616
1513,1623312619
1514,1623312621
1515,1623312624
1516,1623312626
1517,1623312631
1518,1623312641
1519,1623312644
1520,1623312647
1521,1623312649
1522,1623312651
1523,1623312654
1524,1623312656
1525,1623312659
1526,1623312661
1527,1623312666
1528,1623312668
1529,1623312671
1530,1623312673
1531,1623312675
1532,1623312677
1533,1623312679
1534,1623312682
1535,1623312684
1536,1623312686
1537,1623312688
1538,1623312690
1539,1623312693
1540,1623312695
1541,1623312697
1542,1623312700
1543,1623312703
1544,1623312705
1545,1623312707
1546,1623312709
1547,1623312711
1548,1623312714
1549,1623312716
1550,1623312718
1551,1623312720
1552,1623312722
1553,1623312725
1554,1623312727
1555,1623312729
1556,1623312731
1557,1623312734
1558,1623312736
1559,1623312738
1560,1623312740
1561,1623312743
1562,1623312746
1563,1623312748
1564,1623312750
1565,1623312752
1566,1623312754
1567,1623312757
1568,1623312759
1569,1623312761
1570,1623312763
1571,1623312766
1572,1623312771
1573,1623312773
1574,1623312777
1575,1623312779
1576,1623312781
1577,1623312784
1578,1623312786
1579,1623312791
1580,1623312794
1581,1623312800
1582,1623312802
1583,1623312804
1584,1623312806
1585,1623312809
1586,1623312812
1587,1623312814
1588,1623312816
1589,1623312823
1590,1623312825
1591,1623312827
1592,1623312829
1593,1623312832
1594,1623312835
1595,1623312837
1596,1623312839
1597,1623312845
1598,1623312847
1599,1623312849
1600,1623312851
1601,1623312857
1602,1623312859
1603,1623312861
1604,1623312863
1605,1623312866
1606,1623312868
1607,1623312871
1608,1623312873
1609,1623312875
1610,1623312877
1611,1623312880
1612,1623312885
1613,1623312887
1614,1623312891
1615,1623312893
1616,1623312895
1617,1623312897
1618,1623312900
1619,1623312902
1620,1623312904
1621,1623312906
1622,1623312909
1623,1623312912
1624,1623312914
1625,1623312916
1626,1623312918
1627,1623312921
1628,1623312924
1629,1623312926
1630,1623312929
1631,1623312931
1632,1623312934
1633,1623312936
1634,1623312938
1635,1623312941
1636,1623312943
1637,1623312946
1638,1623312949
1639,1623312951
1640,1623312953
1641,1623312958
1642,1623312961
1643,1623312963
1644,1623312968
1645,1623312970
1646,1623312973
1647,1623312975
1648,1623312977
1649,1623312979
1650,1623312982
1651,1623312984
1652,1623312986
1653,1623312988
1654,1623312995
1655,1623312997
1656,1623312999
1657,1623313001
1658,1623313004
1659,1623313006
1660,1623313008
1661,1623313010
1662,1623313016
1663,1623313019
1664,1623313022
1665,1623313025
1666,1623313027
1667,1623313029
1668,1623313034
1669,1623313038
1670,1623313041
1671,1623313044
1672,1623313046
1673,1623313050
1674,1623313052
1675,1623313061
1676,1623313063
1677,1623313065
1678,1623313068
1679,1623313071
1680,1623313073
1681,1623313075
1682,1623313081
1683,1623313083
1684,1623313085
1685,1623313087
1686,1623313089
1687,1623313092
1688,1623313094
1689,1623313096
1690,1623313098
1691,1623313102
1692,1623313104
1693,1623313106
1694,1623313109
1695,1623313112
1696,1623313114
1697,1623313116
1698,1623313118
1699,1623313120
1700,1623313123
1701,1623313125
1702,1623313127
1703,1623313129
1704,1623313131
1705,1623313134
1706,1623313136
1707,1623313138
1708,1623313140
1709,1623313143
1710,1623313145
1711,1623313147
1712,1623313149
1713,1623313152
1714,1623313154
1715,1623313156
1716,1623313158
1717,1623313160
1718,1623313163
1719,1623313166
1720,1623313168
1721,1623313170
1722,1623313176
1723,1623313179
1724,1623313181
1725,1623313183
1726,1623313185
1727,1623313189
1728,1623313196
1729,1623313199
1730,1623313201
1731,1623313203
1732,1623313206
1733,1623313209
1734,1623313211
1735,1623313213
1736,1623313215
1737,1623313218
1738,1623313220
1739,1623313222
1740,1623313224
1741,1623313227
1742,1623313229
1743,1623313231
1744,1623313237
1745,1623313239
1746,1623313241
1747,1623313244
1748,1623313246
1749,1623313251
1750,1623313253
1751,1623313256
1752,1623313258
1753,1623313260
1754,1623313262
1755,1623313265
1756,1623313267
1757,1623313269
1758,1623313271
1759,1623313273
1760,1623313276
1761,1623313278
1762,1623313280
1763,1623313282
1764,1623313285
1765,1623313287
1766,1623313292
1767,1623313298
1768,1623313303
1769,1623313305
1770,1623313307
1771,1623313310
1772,1623313312
1773,1623313314
1774,1623313316
1775,1623313318
1776,1623313321
1777,1623313323
1778,1623313326
1779,1623313328
1780,1623313331
1781,1623313333
1782,1623313337
1783,1623313339
1784,1623313344
1785,1623313346
1786,1623313348
1787,1623313352
1788,1623313354
1789,1623313356
1790,1623313358
1791,1623313360
1792,1623313363
1793,1623313365
1794,1623313367
1795,1623313369
1796,1623313371
1797,1623313377
1798,1623313380
1799,1623313382
1800,1623313384
1801,1623313387
1802,1623313389
1803,1623313391
1804,1623313393
1805,1623313399
1806,1623313401
1807,1623313403
1808,1623313406
1809,1623313408
1810,1623313413
1811,1623313415
1812,1623313418
1813,1623313421
1814,1623313423
1815,1623313425
1816,1623313427
1817,1623313430
1818,1623313433
1819,1623313435
1820,1623313437
1821,1623313440
1822,1623313446
1823,1623313448
1824,1623313450
1825,1623313453
1826,1623313455
1827,1623313457
1828,1623313459
1829,1623313461
1830,1623313468
1831,1623313470
1832,1623313472
1833,1623313475
1834,1623313477
1835,1623313479
1836,1623313481
1837,1623313483
1838,1623313486
1839,1623313488
1840,1623313490
1841,1623313495
1842,1623313498
1843,1623313500
1844,1623313502
1845,1623313505
1846,1623313507
1847,1623313509
1848,1623313511
1849,1623313515
1850,1623313517
1851,1623313519
1852,1623313525
1853,1623313528
1854,1623313530
1855,1623313532
1856,1623313534
1857,1623313536
1858,1623313539
1859,1623313544
1860,1623313548
1861,1623313550
1862,1623313552
1863,1623313554
1864,1623313556
1865,1623313559
1866,1623313562
1867,1623313572
1868,1623313574
1869,1623313577
1870,1623313579
1871,1623313585
1872,1623313588
1873,1623313593
