order,value
454,1824
455,1824
456,1824
457,2787
458,2787
459,2787
460,3713
461,3713
462,3713
463,3713
464,3815
465,3815
466,3815
467,3815
468,4339
469,4339
470,4339
471,4613
472,4613
473,4613
474,4613
475,4507
476,4452
477,4636
478,4810
479,5125
480,4337
481,3644
482,3107
483,2929
484,2865
485,2340
486,1372
487,1928
488,1928
489,4695
490,4335
491,1583
492,959
493,498
494,306
495,259
496,324
497,806
498,2622
499,5456
500,4324
501,4378
502,4639
503,4546
504,5006
505,5361
506,6101
507,5781
508,4272
509,3091
510,2434
511,1984
512,1383
513,959
514,511
515,346
516,253
517,349
518,807
519,2669
520,5210
521,6083
522,5790
523,5484
524,4407
525,4725
526,4826
527,4945
528,5065
529,5618
530,6094
531,5844
532,4649
533,3180
534,2963
535,2450
536,1613
537,1021
538,580
539,580
540,298
541,261
542,408
543,408
544,793
545,793
546,2643
547,2643
548,2643
549,5593
550,5593
551,5593
552,5593
553,5722
554,5722
555,5607
556,5607
557,5607
558,5607
559,5492
560,5492
561,5492
562,4542
563,4720
564,4720
565,4982
566,4982
567,4982
568,5032
569,5032
570,5032
571,5212
572,5212
573,5661
574,5661
575,5661
576,5812
577,5855
578,5855
579,4416
580,4416
581,3118
582,2877
583,2877
584,2498
585,1701
586,1028
587,578
588,354
589,272
590,370
591,809
592,809
593,2641
594,4957
595,6036
596,6036
597,5309
598,4438
599,4723
600,4879
601,5062
602,5450
603,5450
604,5450
605,5450
606,5888
607,5888
608,5888
609,5888
610,5888
611,6473
612,6473
613,6473
614,6488
615,6488
616,6488
617,5351
618,5351
619,5351
620,5351
621,3500
622,3500
623,3500
624,2856
625,2856
626,2856
627,2587
628,2587
629,2587
630,1979
631,1284
632,665
633,665
634,665
635,432
636,432
637,326
638,326
639,326
640,380
641,380
642,380
643,380
644,705
645,705
646,705
647,705
648,705
649,2430
650,2430
651,2430
652,2430
653,5426
654,5426
655,5426
656,6499
657,6499
658,5856
659,5856
660,5856
661,5234
662,5234
663,5234
664,4695
665,4695
666,4695
667,4695
668,5341
669,5341
670,5341
671,5341
672,5943
673,5943
674,5874
675,5879
676,5879
677,6060
678,6348
679,5955
680,5341
681,4144
682,3249
683,3017
684,2765
685,1894
686,1159
687,822
688,641
689,411
690,468
691,723
692,1415
693,2191
694,3185
695,4076
696,4522
697,6012
698,5975
699,5307
700,4678
701,4405
702,4403
703,4311
704,4198
705,3475
706,3078
707,2931
708,2941
709,2240
710,1564
711,795
712,447
713,443
714,330
715,453
716,755
717,953
718,1650
719,2442
720,3230
721,3575
722,4139
723,3892
724,3989
725,4294
726,4521
727,4280
728,3945
729,3169
730,2772
731,2213
732,1570
733,1065
734,530
735,331
736,270
737,316
738,799
739,2513
740,5503
741,6642
742,6195
743,5246
744,4460
745,4580
746,4771
747,4836
748,5138
749,5606
750,6120
751,5985
752,4418
753,3089
754,2636
755,2117
756,1437
757,920
758,600
759,393
760,298
761,352
762,762
763,2519
764,5478
765,6728
766,5972
767,5280
768,4626
769,4947
770,5125
771,5130
772,5394
773,5837
774,6222
775,5992
776,4578
777,3246
778,2834
779,2578
780,1979
781,1326
782,541
783,346
784,265
785,338
786,765
787,2611
788,5577
789,6908
790,6079
791,5309
792,4567
793,4804
794,5041
795,5051
796,5274
797,5936
798,6128
799,5821
800,4040
801,2711
802,2690
803,2539
804,1925
805,1471
806,716
807,453
808,324
809,390
810,775
811,2572
812,5595
813,6852
814,5892
815,5327
816,4756
817,5073
818,5286
819,5189
820,5495
821,5713
822,6317
823,6306
824,4867
825,3501
826,3110
827,2727
828,1825
829,1222
830,611
831,441
832,331
833,365
834,708
835,2379
836,5236
837,6509
838,5723
839,5239
840,4723
841,5330
842,5403
843,5446
844,5669
845,6093
846,6323
847,5856
848,4987
849,3681
850,2902
851,2929
852,2728
853,1693
854,1166
855,724
856,568
857,343
858,383
859,703
860,1229
861,2057
862,3246
863,4390
864,4573
865,4269
866,4833
867,4442
868,4397
869,4314
870,4413
871,4125
872,4004
873,3404
874,2777
875,2579
876,2552
877,1952
878,2125
879,730
880,730
881,345
882,223
883,488
884,710
885,1165
886,2067
887,2067
888,2911
889,3527
890,3765
891,4063
892,4043
893,4200
894,4105
895,4015
896,3620
897,3652
898,2837
899,2446
900,1950
901,1451
902,999
903,1720
904,1299
905,304
906,412
907,753
908,2562
909,5658
910,6877
911,5981
912,4999
913,4408
914,4575
915,4710
916,4648
917,4968
918,6124
919,6134
920,4265
921,2415
922,1963
923,1454
924,938
925,537
926,313
927,256
928,356
929,788
930,2565
931,5330
932,6181
933,6182
934,5720
935,4612
936,4666
937,5022
938,5490
939,5973
940,6201
941,5453
942,3921
943,3921
944,2835
945,2835
946,2450
947,2450
948,2078
949,2078
950,2078
951,1671
952,1671
953,1671
954,1472
955,1472
956,792
957,792
958,792
959,811
960,811
961,671
962,671
963,671
964,671
965,474
966,474
967,474
968,790
969,790
970,2619
971,2619
972,5788
973,5788
974,5788
975,7088
976,7088
977,6264
978,6264
979,5230
980,4567
981,4769
982,5011
983,4889
984,5367
985,5678
986,5678
987,6267
988,6267
989,6267
990,6267
991,6057
992,6057
993,4883
994,2927
995,2594
996,2347
997,1544
998,1219
999,783
1000,357
1001,286
1002,396
1003,791
1004,2681
1005,5614
1006,6834
1007,6280
1008,5460
1009,4670
1010,5071
1011,5246
1012,5039
1013,5411
1014,5866
1015,6556
1016,6204
1017,4688
1018,3326
1019,3229
1020,2790
1021,1946
1022,1181
1023,649
1024,422
1025,340
1026,365
1027,683
1028,2471
1029,5538
1030,6880
1031,5906
1032,5234
1033,4719
1034,5304
1035,5487
1036,5532
1037,5816
1038,5958
1039,6455
1040,6154
1041,5330
1042,3540
1043,3193
1044,2948
1045,2496
1046,1707
1047,1090
1048,735
1049,537
1050,371
1051,397
1052,696
1053,1301
1054,1932
1055,2952
1056,3529
1057,3837
1058,4338
1059,4762
1060,4367
1061,4369
1062,4536
1063,4520
1064,4677
1065,4025
1066,3128
1067,2905
1068,2853
1069,3288
1070,2239
1071,1381
1072,922
1073,922
1074,922
1075,922
1076,626
1077,626
1078,626
1079,331
1080,331
1081,331
1082,331
1083,304
1084,304
1085,304
1086,304
1087,304
1088,462
1089,462
1090,462
1091,793
1092,793
1093,793
1094,793
1095,1120
1096,1120
1097,1120
1098,1797
1099,1797
1100,2687
1101,2687
1102,2687
1103,2687
1104,2687
1105,3961
1106,3961
1107,4086
1108,3710
1109,3710
1110,3733
1111,3733
1112,3666
1113,3666
1114,4012
1115,4012
1116,4169
1117,3636
1118,3390
1119,3390
1120,2660
1121,2173
1122,1924
1123,2863
1124,1000
1125,352
1126,263
1127,341
1128,761
1129,2467
1130,5242
1131,5390
1132,2029
1133,2096
1134,2892
1135,4245
1136,4245
1137,4148
1138,4362
1139,4619
1140,4755
1141,5187
1142,5186
1143,3854
1144,2641
1145,2222
1146,1943
1147,1437
1148,2409
1149,905
1150,367
1151,290
1152,317
1153,775
1154,2571
1155,5541
1156,6529
1157,6242
1158,6242
1159,5438
1160,4656
1161,4759
1162,4943
1163,4924
1164,5409
1165,5664
1166,6436
1167,6212
1168,4324
1169,2948
1170,2604
1171,2192
1172,1563
1173,1346
1174,535
1175,325
1176,252
1177,361
1178,795
1179,2620
1180,5730
1181,6792
1182,6199
1183,5216
1184,4864
1185,5477
1186,5654
1187,5761
1188,6131
1189,6415
1190,7189
1191,6968
1192,5182
1193,3536
1194,3052
1195,2665
1196,2044
1197,1841
1198,575
1199,325
1200,294
1201,371
1202,817
1203,2657
1204,5814
1205,6761
1206,6171
1207,5387
1208,4704
1209,4811
1210,5115
1211,5114
1212,5597
1213,5801
1214,6570
1215,6396
1216,4717
1217,3398
1218,3258
1219,2681
1220,1367
1221,662
1222,435
1223,332
1224,391
1225,708
1226,2477
1227,5527
1228,6517
1229,5360
1230,5177
1231,4661
1232,5129
1233,5326
1234,5488
1235,5489
1236,5835
1237,6427
1238,6093
1239,5074
1240,3522
1241,2818
1242,2804
1243,2639
1244,1766
1245,1091
1246,739
1247,642
1248,404
1249,407
1250,753
1251,1381
1252,2046
1253,3031
1254,3842
1255,4233
1256,4416
1257,4753
1258,4525
1259,4628
1260,4546
1261,4516
1262,4468
1263,3265
1264,2608
1265,2770
1266,2661
1267,2191
1268,1293
1269,861
1270,644
1271,368
1272,293
1273,482
1274,774
1275,1052
1276,1722
1277,2561
1278,3232
1279,3630
1280,3999
1281,4075
1282,3966
1283,4083
1284,4277
1285,4368
1286,3504
1287,3575
1288,2702
1289,2007
1290,1505
1291,961
1292,476
1293,311
1294,268
1295,364
1296,789
1297,2579
1298,5546
1299,6831
1300,5884
1301,5133
1302,4518
1303,4564
1304,4925
1305,4866
1306,5118
1307,5473
1308,6276
1309,5908
1310,4239
1311,3011
1312,2644
1313,2150
1314,1539
1315,970
1316,504
1317,327
1318,254
1319,346
1320,775
1321,2568
1322,5647
1323,6824
1324,5989
1325,5419
1326,4826
1327,5003
1328,5099
1329,5264
1330,5561
1331,5721
1332,6521
1333,6019
1334,4525
1335,3385
1336,2999
1337,2642
1338,2050
1339,1211
1340,667
1341,399
1342,269
1343,412
1344,746
1345,2489
1346,5343
1347,5343
1348,6138
1349,6138
1350,5413
1351,5413
1352,5413
1353,5041
1354,5041
1355,5041
1356,4875
1357,4875
1358,5266
1359,5656
1360,5561
1361,5963
1362,5928
1363,5733
1364,4964
1365,4179
1366,3267
1367,2787
1368,2432
1369,1972
1370,1399
1371,919
1372,634
1373,411
1374,317
1375,252
1376,380
1377,881
1378,1094
1379,1119
1380,1674
1381,2477
1382,3245
1383,3461
1384,3213
1385,3090
1386,3068
1387,3152
1388,3023
1389,3083
1390,3010
1391,3002
1392,2533
1393,1958
1394,1390
1395,693
1396,482
1397,370
1398,341
1399,456
1400,1105
1401,2069
1402,2381
1403,2364
1404,2783
1405,3230
1406,3586
1407,3947
1408,3800
1409,4231
1410,4174
1411,4079
1412,4079
1413,3900
1414,3900
1415,3420
1416,3420
1417,2876
1418,2876
1419,2876
1420,2876
1421,2543
1422,2543
1423,2543
1424,2221
1425,2148
1426,1512
1427,1512
1428,917
1429,611
1430,611
1431,470
1432,322
1433,322
1434,299
1435,574
1436,1017
1437,1348
1438,1878
1439,2753
1440,3178
1441,3880
1442,4312
1443,4494
1444,4206
1445,4204
1446,4449
1447,4357
1448,3905
1449,3068
1450,2779
1451,689
1452,536
1453,322
1454,271
1455,426
1456,726
1457,910
1458,1366
1459,2222
1460,2918
1461,3413
1462,3724
1463,3949
1464,4076
1465,4729
1466,4880
1467,4435
1468,3749
1469,3381
1470,2809
1471,2150
1472,1533
1473,925
1474,524
1475,293
1476,258
1477,337
1478,771
1479,2496
1480,5529
1481,6752
1482,5787
1483,4699
1484,4271
1485,4314
1486,4603
1487,4816
1488,5449
1489,6238
1490,5761
1491,4022
1492,2874
1493,2362
1494,2098
1495,1342
1496,944
1497,459
1498,303
1499,247
1500,337
1501,781
1502,2601
1503,5639
1504,6768
1505,6116
1506,5215
1507,4315
1508,4497
1509,4799
1510,4884
1511,5234
1512,5665
1513,6428
1514,6092
1515,4317
1516,3137
1517,2647
1518,2194
1519,1523
1520,949
1521,510
1522,342
1523,245
1524,352
1525,759
1526,2638
1527,5816
1528,6995
1529,6071
1530,5228
1531,4570
1532,4809
1533,4839
1534,4837
1535,5290
1536,5621
1537,6116
1538,5813
1539,4314
1540,3077
1541,2691
1542,2297
1543,1568
1544,1020
1545,561
1546,358
1547,279
1548,363
1549,784
1550,2612
1551,5608
1552,7020
1553,6072
1554,5403
1555,4566
1556,4906
1557,5081
1558,5101
1559,5463
1560,5945
1561,6489
1562,6078
1563,4522
1564,3293
1565,2913
1566,2571
1567,1070
1568,591
1569,382
1570,340
1571,381
1572,784
1573,2468
1574,5503
1575,6615
1576,5913
1577,5171
1578,4840
1579,5263
1580,5446
1581,5746
1582,6110
1583,6749
1584,5518
1585,5420
1586,3618
1587,3020
1588,2987
1589,2644
1590,1799
1591,1103
1592,702
1593,588
1594,411
1595,384
1596,748
1597,1274
1598,2192
1599,2953
1600,2953
1601,3648
1602,3648
1603,3971
1604,3971
1605,4618
1606,4618
1607,5161
1608,5161
1609,4986
1610,4986
1611,4919
1612,4919
1613,4819
1614,4819
1615,5085
1616,5085
1617,5231
1618,4788
1619,4788
1620,3288
1621,3288
1622,2746
1623,2746
1624,2616
1625,2489
1626,1917
1627,1341
1628,825
1629,627
1630,339
1631,301
1632,447
1633,667
1634,1029
1635,1613
1636,3179
1637,3642
1638,3770
1639,3924
1640,3924
1641,3696
1642,3696
1643,4329
1644,4329
1645,4135
1646,4135
1647,3938
1648,3938
1649,3243
1650,3243
1651,2731
1652,2319
1653,2093
1654,2350
1655,930
1656,930
1657,496
1658,496
1659,273
1660,273
1661,234
1662,234
1663,291
1664,291
1665,802
1666,802
1667,2518
1668,5506
1669,6393
1670,5800
1671,5800
1672,5064
1673,5064
1674,4442
1675,4442
1676,4544
1677,4544
1678,4777
1679,4777
1680,4810
1681,4810
1682,5310
1683,5678
1684,6334
1685,5914
1686,4179
1687,3076
1688,2478
1689,2159
1690,1399
1691,1006
1692,516
1693,346
1694,253
1695,347
1696,802
1697,2638
1698,7051
1699,6112
1700,5388
1701,5388
1702,4489
1703,4489
1704,4731
1705,4731
1706,4731
1707,4816
1708,4918
1709,5292
1710,5657
1711,6647
1712,6434
1713,4551
1714,3186
1715,2773
1716,2360
1717,1811
1718,2544
1719,381
1720,264
1721,341
1722,783
1723,2612
1724,5900
1725,5922
1726,6888
1727,5345
1728,4536
1729,4757
1730,4961
1731,4967
1732,5346
1733,5867
1734,6605
1735,6074
1736,4557
1737,3177
1738,2788
1739,2416
1740,1946
1741,1056
1742,536
1743,348
1744,273
1745,382
1746,780
1747,2627
1748,5545
1749,6789
1750,6298
1751,5391
1752,4540
1753,5001
1754,5098
1755,5113
1756,5522
1757,5879
1758,6695
1759,6587
1760,4564
1761,3429
1762,2983
1763,3225
1764,2092
1765,1204
1766,629
1767,419
1768,322
1769,375
1770,743
1771,2480
1772,5555
1773,5555
1774,6012
1775,5253
1776,4832
1777,5404
1778,5654
1779,5727
1780,5918
1781,5938
1782,6082
1783,5376
1784,4270
1785,3231
1786,2617
1787,2995
1788,2652
1789,1667
1790,1072
1791,674
1792,526
1793,356
1794,418
1795,713
1796,1192
1797,1881
1798,2687
1799,3421
1800,3724
1801,4465
1802,5009
1803,5163
1804,4621
1805,4807
1806,4807
1807,4983
1808,4983
1809,5327
1810,5327
1811,3137
1812,2678
1813,2911
1814,2716
1815,1860
1816,774
1817,540
1818,321
1819,291
1820,458
1821,759
1822,938
1823,1438
1824,1916
1825,2483
1826,2299
1827,1824
1828,1686
1829,1715
1830,1989
1831,1773
1832,1607
1833,1338
1834,1261
1835,1031
1836,944
1837,982
1838,641
1839,357
1840,268
1841,268
1842,268
1843,216
1844,216
1845,216
1846,339
1847,339
1848,339
1849,794
1850,794
1851,794
1852,2139
1853,2139
1854,3902
1855,3902
1856,4433
1857,4433
1858,4265
1859,4265
1860,4265
1861,4265
1862,4057
1863,4057
1864,4057
1865,4057
1866,3599
1867,3599
1868,3599
1869,3599
1870,3761
1871,3761
1872,3761
1873,3866
1874,3866
1875,3866
1876,3882
1877,3882
1878,3882
1879,4205
1880,4205
1881,4205
1882,4400
1883,4400
1884,4400
1885,4685
1886,4685
1887,4685
1888,4208
1889,4208
1890,4208
1891,4208
1892,3516
1893,3516
1894,2520
1895,2520
1896,2520
1897,2131
1898,2131
1899,2131
1900,1983
1901,1983
1902,1684
1903,1684
1904,976
1905,976
1906,450
1907,450
1908,314
1909,255
1910,344
1911,789
1912,789
1913,2531
1914,4867
1915,5263
1916,5325
1917,5137
1918,4582
1919,4202
1920,4396
1921,4519
1922,4890
1923,5139
1924,5242
1925,4913
1926,4415
1927,2880
1928,2425
1929,2273
1930,1746
1931,1007
1932,571
1933,571
1934,349
1935,245
1936,357
1937,357
1938,833
1939,833
1940,2620
1941,5178
1942,5771
1943,5771
1944,5586
1945,5586
1946,5310
1947,4313
1948,4583
1949,4810
1950,5320
1951,5497
1952,6208
1953,5574
1954,4371
1955,3104
1956,2616
1957,2425
1958,2425
1959,1928
1960,1081
1961,590
1962,590
1963,371
1964,268
1965,356
1966,876
1967,2651
1968,5183
1969,6385
1970,6038
1971,5045
1972,4531
1973,5031
1974,5050
1975,4989
1976,5622
1977,5698
1978,6132
1979,5331
1980,4534
1981,3275
1982,2982
1983,2632
1984,2074
1985,1158
1986,652
1987,411
1988,371
1989,447
1990,781
1991,2508
1992,5412
1993,6507
1994,5595
1995,5113
1996,4868
1997,5297
1998,5480
1999,5407
2000,5519
2001,6002
2002,6185
2003,5545
2004,4555
2005,3598
2006,3598
2007,2868
2008,2868
2009,2819
2010,2890
2011,1828
2012,1147
2013,699
2014,556
2015,385
2016,421
2017,716
2018,1104
2019,1616
2020,2407
2021,3169
2022,3519
2023,3519
2024,3938
2025,4030
2026,4030
2027,4235
2028,4080
2029,4143
2030,4347
2031,4088
2032,2822
2033,2420
2034,2406
2035,2320
2036,1621
2037,1098
2038,704
2039,588
2040,307
2041,307
2042,307
2043,307
2044,271
2045,271
2046,271
2047,271
2048,455
2049,455
2050,455
2051,690
2052,690
2053,690
2054,964
2055,964
2056,964
2057,964
2058,1616
2059,1616
2060,1616
2061,1616
2062,2300
2063,2300
2064,2300
2065,2300
2066,2300
2067,3021
2068,3021
2069,3021
2070,3021
2071,3473
2072,3473
2073,3473
2074,3552
2075,3552
2076,3552
2077,3657
2078,3657
2079,3657
2080,3547
2081,3547
2082,3547
2083,3547
2084,3884
2085,3884
2086,3884
2087,4130
2088,4130
2089,4130
2090,4130
2091,3775
2092,3775
2093,3775
2094,3775
2095,3076
2096,3076
2097,3076
2098,3076
2099,2597
2100,2597
2101,2597
2102,2597
2103,2597
2104,2186
2105,2186
2106,2186
2107,1945
2108,1945
2109,1945
2110,1945
2111,1945
2112,1476
2113,1476
2114,1476
2115,929
2116,929
2117,929
2118,485
2119,485
2120,485
2121,306
2122,306
2123,250
2124,317
2125,801
2126,2543
2127,5665
2128,6520
2129,5663
2130,5053
2131,4384
2132,4589
2133,4814
2134,4994
2135,5122
2136,5694
2137,6195
2138,5590
2139,3996
2140,2953
2141,2391
2142,2018
2143,1385
2144,966
2145,511
2146,332
2147,248
2148,359
2149,812
2150,2528
2151,5814
2152,6656
2153,5843
2154,5303
2155,5303
2156,4918
2157,5198
2158,5198
2159,5316
2160,5433
2161,5433
2162,5785
2163,5785
2164,6120
2165,6120
2166,6493
2167,6493
2168,5915
2169,5915
2170,4570
2171,4570
2172,3467
2173,3467
2174,2855
2175,2549
2176,2549
2177,2137
2178,2137
2179,1295
2180,1295
2181,534
2182,534
2183,348
2184,348
2185,278
2186,278
2187,378
2188,378
2189,790
2190,790
2191,2526
2192,5796
2193,6803
2194,5779
2195,5318
2196,5318
2197,5318
2198,4869
2199,4869
2200,4999
2201,5104
2202,5084
2203,5084
2204,5634
2205,5634
2206,5912
2207,5912
2208,6135
2209,6135
2210,5784
2211,5784
2212,4553
2213,4553
2214,3353
2215,3353
2216,2883
2217,2883
2218,2591
2219,2591
2220,2591
2221,2004
2222,2004
2223,1113
2224,1113
2225,641
2226,419
2227,281
2228,391
2229,837
2230,2489
2231,5277
2232,5631
2233,5444
2234,5444
2235,4803
2236,4803
2237,4500
2238,4785
2239,4785
2240,4800
2241,5007
2242,5632
2243,6333
2244,5831
2245,4279
2246,3270
2247,2677
2248,2458
2249,2458
2250,2208
2251,2208
2252,1244
2253,737
2254,436
2255,436
2256,318
2257,318
2258,386
2259,386
2260,739
2261,739
2262,739
2263,2242
2264,2242
2265,2242
2266,5014
2267,5014
2268,5982
2269,5982
2270,5315
2271,5315
2272,5315
2273,5000
2274,5000
2275,4985
2276,4985
2277,4985
2278,5409
2279,5578
2280,5806
2281,5999
2282,5968
2283,5264
2284,4605
2285,3725
2286,3058
2287,2795
2288,2724
2289,1843
2290,1227
2291,741
2292,531
2293,407
2294,394
2295,651
2296,1048
2297,1451
2298,2100
2299,3111
2300,3705
2301,4164
2302,4300
2303,4350
2304,4243
2305,4332
2306,4678
2307,4384
2308,3631
2309,3132
2310,2694
2311,2567
2312,2451
2313,1693
2314,1063
2315,685
2316,577
2317,261
2318,401
2319,660
2320,895
2321,1417
2322,2288
2323,2955
2324,3397
2325,3324
2326,3459
2327,3292
2328,3838
2329,4039
2330,3474
2331,3071
2332,2537
2333,2254
2334,2099
2335,1847
2336,1198
2337,664
2338,401
2339,330
2340,250
2341,430
2342,998
2343,1940
2344,2440
2345,2174
2346,2521
2347,3008
2348,3559
2349,3997
2350,3821
2351,4048
2352,4032
2353,3759
2354,3099
2355,2536
2356,1972
2357,2212
2358,2463
2359,2240
2360,1542
2361,803
2362,575
2363,352
2364,191
2365,125
2366,208
2367,432
2368,478
2369,478
2370,642
2371,1138
2372,1787
2373,2314
2374,2549
2375,2724
2376,2739
2377,2788
2378,2938
2379,2934
2380,2944
2381,2941
2382,2795
2383,2370
2384,1758
2385,1079
2386,539
2387,285
2388,252
2389,275
2390,558
2391,1880
2392,3922
2393,4087
2394,3745
2395,3577
2396,3708
2397,4209
2398,4422
2399,4699
2400,4935
2401,5203
2402,5489
2403,5036
2404,3838
2405,2796
2406,2327
2407,2010
2408,1856
2409,1139
2410,686
2411,418
2412,301
2413,303
2414,625
2415,2085
2416,4313
2417,4795
2418,4285
2419,4181
2420,4177
2421,4434
2422,4791
2423,4920
2424,5212
2425,5352
2426,5652
2427,4654
2428,3629
2429,2651
2430,2387
2431,2134
2432,1971
2433,1182
2434,652
2435,452
2436,346
2437,394
2438,633
2439,1887
2440,3913
2441,4353
2442,3848
2443,3860
2444,3795
2445,4471
2446,4860
2447,5262
2448,5372
2449,5372
2450,5441
2451,5441
2452,4760
2453,4760
2454,4134
2455,4134
2456,3138
2457,3138
2458,2637
2459,2637
2460,2614
2461,2614
2462,2335
2463,2335
2464,1646
2465,1646
2466,1003
2467,1003
2468,670
2469,670
2470,503
2471,503
2472,357
2473,357
2474,399
2475,399
2476,619
2477,619
2478,1018
2479,1280
2480,1280
2481,1774
2482,1774
2483,2565
2484,2565
2485,3055
2486,3055
2487,3583
2488,3583
2489,3910
2490,4093
2491,4240
2492,4240
2493,4325
2494,4325
2495,4357
2496,4357
2497,4522
2498,4732
2499,2859
2500,2859
2501,2647
2502,2647
2503,2429
2504,2429
2505,2657
2506,2419
2507,1195
2508,752
2509,586
2510,356
2511,270
2512,415
2513,651
2514,1337
2515,1337
2516,1997
2517,2930
2518,2930
2519,3508
2520,3508
2521,3951
2522,3951
2523,4644
2524,4644
2525,4524
2526,3717
2527,3206
2528,2933
2529,2615
2530,3059
2531,2277
2532,1880
2533,1717
2534,1126
2535,374
2536,341
2537,295
2538,483
2539,1421
2540,3092
2541,3092
2542,3733
2543,3382
2544,3382
2545,3453
2546,3540
2547,4234
2548,4737
2549,4599
2550,4836
2551,4976
2552,4965
2553,4419
2554,3707
2555,3294
2556,2888
2557,2588
2558,2293
2559,1596
2560,1439
2561,1502
2562,933
2563,576
2564,372
2565,419
2566,640
2567,745
2568,939
2569,1243
2570,1747
2571,2291
2572,2588
2573,2927
2574,3012
2575,3121
2576,2864
2577,2606
2578,2298
2579,2154
2580,1732
2581,1589
2582,1235
2583,845
2584,437
2585,295
2586,243
2587,293
2588,717
2589,2353
2590,5366
2591,5829
2592,5110
2593,4417
2594,3892
2595,4100
2596,4383
2597,4370
2598,4661
